year,precipitation,observed_boxcox_streamflow,modelled_boxcox_streamflow,gauge,streamflow_model,objective_function,optimiser
1961,659.58965211,NA,18.58353945432565,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
1962,1132.91305987,NA,34.6389542137276,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
1963,1219.41488883,NA,46.89492058350149,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
1964,1335.34365939,NA,59.41237624641111,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
1965,934.52353389,NA,39.29560095246046,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
1966,890.01394455,NA,27.98682788711273,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
1967,1108.82302788,NA,37.08020960540075,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
1968,1388.56990508,NA,58.64377921696651,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
1969,1058.21009562,NA,46.808872425774986,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
1970,1239.22813883,NA,53.285564013036165,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
1971,1373.59589852,69.72329210928393,64.53284499877537,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
1972,1418.72883265,75.54081580012122,72.13859753749779,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
1973,1918.76145338,84.47183131833293,107.03319181816424,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
1974,1418.23369083,95.50573131029778,90.0404187530307,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
1975,1511.7407583,79.09306724596178,88.79546340053862,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
1976,1500.21072531,95.85223389561112,87.53953155272623,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
1977,1246.86391177,73.80648122889042,70.95588579514468,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
1978,946.15659292,44.98546278493792,44.90357861542928,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
1979,1603.84675065,86.29338607949182,75.58622165388108,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
1980,909.03741323,42.65249492906887,44.50525553368455,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
1981,1578.67962053,68.00930000612983,73.82339470810963,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
1982,1388.54952804,86.73493485606294,74.14642648381948,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
1983,842.15615069,21.351730793796357,39.65969669251345,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
1984,1715.21785646,77.0091518956705,80.43074090735819,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
1985,1404.05955892,85.51885125326638,77.91723978962601,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
1986,931.44164098,35.60934979430149,46.90851568309868,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
1987,1012.51394251,NA,38.96152442447296,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
1988,969.71022055,NA,32.895936763297215,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
1989,1179.4091471,NA,43.62442346304569,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
1990,1044.82137915,NA,39.622997259471234,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
1991,1180.73210024,NA,46.54676528917141,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
1992,1295.85131389,NA,56.76297908608101,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
1993,1297.74225235,NA,61.193574777397565,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
1994,831.95955863,NA,33.548065173910686,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
1995,1068.30656725,35.826202642695456,36.85941042744715,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
1996,1701.47337033,NA,78.378208628012,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
1997,998.79957371,NA,51.37125963702225,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
1998,1429.06360165,NA,67.23989042399779,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
1999,1531.15409824,NA,80.4048417890208,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
2000,1752.60703236,86.61593409752822,99.99254402753176,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
2001,1137.44542518,NA,69.27701954978713,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
2002,883.3267492800001,NA,40.213866972198005,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
2003,913.81388241,NA,29.882412715464532,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
2004,1308.57119367,69.5338606189686,50.53740101697058,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
2005,881.31128568,NA,32.178894778837474,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
2006,1697.69257323,NA,76.16366987832075,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
2007,1419.17979552,57.676117607599906,77.0748480001005,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
2008,1183.15458464,40.51519106513776,62.5032325170312,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
2009,880.67420377,NA,37.187557080147855,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
2010,1697.8238849,66.32646029857808,78.28541635339502,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
2011,1615.06186061,89.9412804763205,90.38248799229316,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
2012,828.237664,40.36627028591083,45.628604058981665,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
2013,1297.91872171,38.78504362827909,56.50656156007386,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
2014,1310.71487222,67.6062776490394,61.907407824640856,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
1959,1287.75009277,NA,62.24550576212924,104001A,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result
1960,1117.59482754,NA,52.857568303335725,104001A,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result
1961,659.58965211,NA,19.951941469985726,104001A,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result
1962,1132.91305987,NA,35.37501971929065,104001A,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result
1963,1219.41488883,NA,47.54318239217107,104001A,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result
1964,1335.34365939,NA,60.142849213987375,104001A,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result
1965,934.52353389,NA,40.42428280492333,104001A,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result
1966,890.01394455,NA,29.02421152481918,104001A,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result
1967,1108.82302788,NA,37.816450989967464,104001A,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result
1968,1388.56990508,NA,59.248810341372234,104001A,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result
1969,1058.21009562,NA,47.81493684044087,104001A,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result
1970,1239.22813883,NA,54.21516318447911,104001A,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result
1971,1373.59589852,69.72329210928393,65.45908676707334,104001A,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result
1972,1418.72883265,75.54081580012122,73.20219175018802,104001A,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result
1973,1918.76145338,84.47183131833293,108.034196437281,104001A,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result
1974,1418.23369083,95.50573131029778,91.73999144821995,104001A,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result
1975,1511.7407583,79.09306724596178,90.5154696382472,104001A,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result
1976,1500.21072531,95.85223389561112,89.25609546512939,104001A,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result
1977,1246.86391177,73.80648122889042,72.76987570196081,104001A,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result
1978,946.15659292,44.98546278493792,46.66329018927875,104001A,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result
1979,1603.84675065,86.29338607949182,76.64945304881371,104001A,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result
1980,909.03741323,42.65249492906887,46.020344189130974,104001A,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result
1981,1578.67962053,68.00930000612983,74.78587997331033,104001A,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result
1982,1388.54952804,86.73493485606294,75.37158244361905,104001A,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result
1983,842.15615069,21.351730793796357,41.25579638535636,104001A,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result
1984,1715.21785646,77.0091518956705,81.29687163841278,104001A,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result
1985,1404.05955892,85.51885125326638,79.18699161040826,104001A,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result
1986,931.44164098,35.60934979430149,48.536433276518274,104001A,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result
1987,1012.51394251,NA,40.26823387105523,104001A,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result
1988,969.71022055,NA,33.96949854214071,104001A,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result
1989,1179.4091471,NA,44.41358280539655,104001A,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result
1990,1044.82137915,NA,40.502391481132946,104001A,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result
1991,1180.73210024,NA,47.34609658641783,104001A,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result
1992,1295.85131389,NA,57.57259893235252,104001A,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result
1993,1297.74225235,NA,62.15179371218491,104001A,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result
1994,831.95955863,NA,34.84862026130565,104001A,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result
1995,1068.30656725,35.826202642695456,37.808026441280866,104001A,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result
1996,1701.47337033,NA,78.92853592223452,104001A,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result
1997,998.79957371,NA,52.66090437542639,104001A,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result
1998,1429.06360165,NA,68.27043625593188,104001A,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result
1999,1531.15409824,NA,81.50053533167608,104001A,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result
2000,1752.60703236,86.61593409752822,101.20142850988609,104001A,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result
2001,1137.44542518,NA,71.09673776336655,104001A,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result
2002,883.3267492800001,NA,41.98120546729834,104001A,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result
2003,913.81388241,NA,31.20040736826008,104001A,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result
2004,1308.57119367,69.5338606189686,51.33088002610301,104001A,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result
2005,881.31128568,NA,33.23362943206743,104001A,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result
2006,1697.69257323,NA,76.69559922778555,104001A,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result
2007,1419.17979552,57.676117607599906,78.13131538250167,104001A,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result
2008,1183.15458464,40.51519106513776,63.91017431632043,104001A,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result
2009,880.67420377,NA,38.67995727828033,104001A,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result
2010,1697.8238849,66.32646029857808,79.07925142350146,104001A,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result
